,month,year,name,link,article
25,4,2017,Most youth unaware of HIV causes: Survey,http://timesofindia.indiatimes.com//city/mumbai/survey-most-youth-unaware-of-hiv-causes/articleshow/58406972.cms,"MUMBAI: Students from Nirmala Niketan College of Home Science have developed material to create awareness about HIV after their research found that most people in the 25-35 age group are unaware of its causes, symptoms and preventive measures. In a research conducted by MSc students Heeral Ingle, Shreya Mallya, Juveria Qureshi and Vrishti Shah, 98 of the 120 respondents said a person can contract HIV by sharing a glass of water with an infected person. Also, only four of the respondents were aware that rashes, sores or cuts in mouth, on nose and genitals or under the skin are symptoms of HIV. The students interviewed 30 couples and 60 single men and women through a knowledge questionnaire to understand how aware they are about HIV. Research guide Dr Kamini Rege said, “We selected the sample ensuring equal gender representation. The research findings led us to believe that there is a need to create awareness about HIV/AIDS, so we made brochures that illustrate the causes, symptoms and treatment, along with providing the helpline numbers.”"
26,4,2017,THE NATARAJA WHO MADE PERINI SHIVATANDAVAM HIS LIFE’S PURPOSE,http://timesofindia.indiatimes.com//entertainment/telugu/movies/news/the-nataraja-who-made-perini-shivatandavam-his-lifes-purpose/articleshow/58422128.cms,"A dance guru, scholar and musicologist par excellence, late Nataraja Ramakrishna needs no introduction. How he revived Perini Shivatandavam, the 700-year-old dance form of Telangana, is stuff of legend. Hailing from a well-to-do family, he thrust aside affluence to pursue his passion — dance. How the legend faced his father’s wrath, discarded his family name, embraced poverty and became one of the most revered dance scholars in the country, makes for a fascinating story.He chose dance over familyBorn in Bali to Ramamohan Rao and Damayanthi Devi on March 21, 1923, Ramakrishna was the middle child among three siblings. His love for dance began early in life after witnessing a temple dancer perform in his native village as an eight year old. Though his mother was a proficient singer, veena exponent and a poet, his father didn’t approve of his fondness for dance. But young Ramakrishna was adamant. To protect him from his father’s ire, his elder brother Shyamsundar took him away to Sri Kalahasti at the age of 14 and put him under the tutelage of Nayudupeta Rajamma, an old Devadasi dancer. He mastered the art that was dying because Devadasi tradition was outlawed.When his father found that Ramakrishna had not mended his ways, he was sent back to the Ramakrishna Mutt in Madras to wean him away from dancing. But there again his devotion to dance led Ramakrishna in search of another teacher. He went to Pandanallur to train under Meenakshi Sundaram Pillai, but she had nothing much to offer than the ones he has already mastered. When his father learnt that sending him off to Ramakrishna Mutt did not put dance off his mind, he sent Ramakrishna, now matriculate, to Nagpur for higher education, but there again the determined dancer didn’t stop searching for new avenues to master the art.How Ramakrishna became NatarajaBut thankfully, Ramakrishna’s virtuosity in dance found a patron in Raja Ganapati Rao Pandya, the prince of Bhandara Samsthan. He was summoned to dance before the prince in a court full of artisans. That performance earned him the epithet, ‘Nataraj’ that went on to become his family name. There is an interesting anecdote about how Nataraja became his adopted family name. “Before he got patronage of the Bhandara zamindar, Ramakrishna’s life was a struggle. He had no place to go, no one to look after. His father who came to see him gave him ample money and asked him to come back home and live in plenty — but he has to leave his dance completely. He left his money on the table. Ramakrishna went to his father the next day and returned the money. His father was so angry that he said that if he were a man, he would never use the family name and never refer to his parents publicly. Ramakrishna obliged his father and never used his family name,” wrote dance critic Prof Sharma in a tribute piece.The three years he spent in the court of Raja Ganapati Rao Pandya were rewarding. He was revered, honoured and appreciated. But everything looked like a mirage to him. He wanted to go back to his native state and nourish the classical traditions of Andhra that were in dormant state.He played a stellar role in helping Kuchipudi gain classical statusRamakrishna is a name synonymous with Perini Shivatandavam, but his contribution to Kuchipudi and Andhra Natyaam cannot be overlooked. After he traced his steps back to his native state, he started working on revial and exposure of Andhra art traditions. “When Kuchipudi was denied classical status, Ramakrishna, the then spokesman of State Sangeet Natak Akademi decided to organise the historic All India Dance Seminar on Kuchipudi and other classical dance traditions of Andhra. Experts from all over India attended the seminar. The effort was also to promote Kuchipudi as the cultural identity of the newly formed state of Andhra,” says Anuradha Jonnalagadda, a Kuchipudi exponent and a disciple of Ramakrishna. Ramakrishna, the convenor of the festival demonstrated the richness of the dance form. This seminar gave Kuchipudi the much deserved national recognition.Reviving the devadasi traditionDuring his stay with Nayudupeta Rajamma, he realised that the abhinaya school is on the verge of extinction. After an extensive research in ancient dance traditions, he started writing on the dance traditions of Andhra. In an effort to revive Andhra’s lasya tradition, he along with Annabathula Buli Venkataratnamma went door-to- door in search of a Devadasi performer who remembered the tradition. He found 16 performers, brought them on one platform and organised a lecture series, Abhinaya Sadassu, in 1970 at Rajahmundry. He didn’t stop at that. He reconstructed oral texts belonging to Agama, Kucheri and Bhagavata traditions and made few of his talented disciples undergo rigorous training of the art. To do away with the stigma of Devadasi system, it was decided that the dance form will be renamed as Andhra Natyam. Ramakrishna was instrumental in its accreditation at the university level.Stumbling into ‘Prerana’ and giving birth to Perini“While going through Jayapa Senani’s Nritta Ratnavali, he noticed the mention of a ‘prerana’ dance, performed only by men to invoke Lord Shiva. He did his research on agama texts, re-conceptualised the textual evidence of the dance form from Jayapa Senani’s Bharataarnavam and Nritta Ratnavali, Sarangadeva’s Sangeeta Ratnakara and Sarvanga Bhoopala Yechendra’s Sabharanjani, studied the temple sculptures of Telangana, along with the his vast knowledge of various dance forms, he revived Prerana as Perini,” says Kala Krishna, another disciple of the Perini revivalist. Ramakrishna emphasised that the dance be performed on music that is in sync with the wartime mood. “He developed a specific style of playing mridangam thatshaped the movement of the dance. Unfortunately we don’t have the mridangam players now. After Dhupam Suryalingam who had equal contribution in revival of Perini, it was his disciple, Balarama Moorthy who used to play the instrument. Now without a mridangam player we perform only on recorded music,” laments Kala Krishna.Nataraja Ramakrishna—a name not recognisedDespite his contributions, Ramakrishna did not get the recognition he deserves. Voicing his discontentment Kala Krishna says, “The Telangana government is trying to make Perini the dance form of Telangana. It was incorporated in curriculum as a part of Andhra Natyam, but since the last two months it is being studied as a separate subject. But the government has not bestowed upon him the honours and recognition he deserved. Isn’t it unfair to recognise a work but not the name behind it!”"
27,5,2017,Insurance a mirage for poor HIV positives,http://timesofindia.indiatimes.com//city/chennai/insurance-a-mirage-for-poor-hiv-positives/articleshow/58466442.cms,"For 45-year-old Siriyapushpam, a daily wage labourer who earns `100 a day, falling ill costs her dear. The Kodambakkam resident is HIV positive and has to forgo a day’s wage to travel to a government hospital in Tambaram. At times when the prescribed medicine is unavailable at the hospital, she has to buy the same from outside at a steeper price. While a weak immune system and lack of a nutritious diet make Siriyapushpam susceptible to frequent bouts of illnesses, she says meeting the increasing medical expense gets harder for her each time. Siriyapushpam’s case is not isolated. A complete absence of insurance cover against opportunistic infections (infections caused due to a weak immune system), affects more than 21 lakh people living with HIV (PLHIV) across the country, including 1.42 lakh in TN.It has been more than a month since the HIV and AIDS (Prevention and Control) Act 2014 came into place, but insurers say, they are yet to get guidelines on including such patients in health, life and critical illness segments. The Act protects PLHIV against denial, termination, discontinuation and unfair treatment with regard to employment, educational establishments, healthcare services, residing or renting property, standing for public or private office, and provision of insurance. But without specific instructions, PLHIV in the country remain without cover.According to ‘India HIV Estimation 2015’ report of National AIDS Control Organisation, there were 21.17 lakh PLHIV, including 86,000 newly infected people in 2015. With the highest prevalence being recorded in Nagaland (1.29%), TN’s prevalence rate (0.27%) was higher than the national average of 0.26%.""I have seen cases where hospitals have refused to conduct surgeries to remove uterine fibroids on HIV positive persons. Others charge two to three times the actual cost to operate. If an insurance scheme is introduced for PLHIV, there would be some regulation,"" Kousalya Periasamy, founder of NGO Positive Women’s Network. According to a 2006 UNDP study on the socio-economic impact of HIV and AIDS in India, a person with HIV bears expenses between `25,000 - `30,000 a year. The situation is worse if the earning member in a family is frequently hospitalised.HIV/AIDS and related complications are excluded from critical insurance covers and insurers say they haven’t received instructions to include it in their policies. Health insurance for groups, however, exists. ""In the group health segment, Cigna TTK offers AIDS/HIV cover up to full sum insured under the global health group policy. It covers Indian locals and expatriates working abroad under one umbrella. This cover is available for employees, dependent spouse and children,"" says Sandeep Patel, CEO and MD, Cigna TTK Health Insurance.Star Health &amp; Allied Insurance provides group cover under the NetPlus policy where the proposal has to come from NGOs or government agencies. However, expenses for HIV treatment are excluded as are people with low CD4 count.""Only if companies take the initiative and insure PLHIV for frequent hospitalisations and opportunistic infections can insurance create an impact and gain public trust,"" says Dr S Prakash, senior executive director, Star Health and Allied Insurance. Others say the new law is a step in the right direction. ""With more such steps and availability of more data to enable pricing of products, we can look towards greater inclusion,"" says Ashish Mehrotra, MD and CEO, Max Bupa Health Insurance.But for rural households, 72% of who, according to a 2014 NSSO study, rely on private hospitals for treatment, retail insurance continues to be a dream. Dr Sathish Kumar, country doctor for Solidarity and Action Against HIV Infection in India said cover for PLHIV from lower income groups particularly need attention. Presently, the collective gets such PLHIV enrolled in the Rashtriya Swasthya Bima Yojana (RSBY). Under the scheme, PLHIV from BPL families can get free hospitalisation up to ₹30,000 per family per year. While increasing medical expenses burn a hole in their pockets, patients say unavailability of medicines at ART (Antiretroviral Therapy) centres forces them to make additional trips to the health centre, which robs them of their day’s income.Nutrition is another aspect which seems to have been brushed aside. Dr P Kuganathan, a former programme officer of the state AIDS control programme and consultant (community medicine &amp; infectious disease) at SIMS Hospital says, ""Medicines will work only if PLHIV take nutritious meals,"" adding that the Centre should implement a scheme similar to the mid-day meal for PLHIV.In December 2013, the Insurance Regulatory and Development Authority (IRDA) announced that people with HIV or other pre-existing illnesses would need to pay a higher premium for life insurance. It also urged companies to continue insuring individuals who contract HIV after buying the policy. This was two months after it issued draft guidelines asking insurers to provide life cover to HIV/AIDS patients.A lot remains to be done, especially in health insurance. At present, an individual with critical injuries or illnesses such as paralysis or cancer is more likely to getting insurance cover than an HIV positive patient on ART."
28,5,2017,HIV-positive woman gets SC's support over abortion,http://timesofindia.indiatimes.com//india/hiv-positive-woman-gets-scs-support-over-abortion/articleshow/58505594.cms,"NEW DELHI: Thanks to the Supreme Court, a 35 year-old destitute HIV-positive woman, facing complications in her 26-week pregnancy arising from a sexual assault, will get treatment in the country's premier All India Institute of Medical Sciences (AIIMS). A bench of Justices Dipak Misra, A M Khanwilkar and M M Shantanagoudar came to her rescue and directed the Centre to make all arrangements to bring her from Patna to Delhi to undergo medical examination in AIIMS.The woman, lodged in a rehabilitation centre at Patna after she was sexually assaulted, became aware of her pregnancy at an advanced stage and wanted to terminate it. A Patna-based NGO and some research scholars of Tata Institute of Social Sciences took up cudgels for the rape survivor. Citing several ailments she is suffering from, they sought that she be allowed to terminate her pregnancy which ran against the law that allows abortion only until 20 weeks of pregnancy, except in special circumstances where the court can make exceptions on the ground of serious threat to mother's life.They had first approached the Patna HC which refused to grant her permission saying her medical report had stated that it would be unsafe for to her to abort. The HC said that it was state's responsibility to keep the child alive.The woman then approached the Supreme Court and the bench said she should not undergo further suffering and directed for her to be examined at AIIMS. It directed AIIMS to constitute a medical board to examine the woman latest by May 6 to find out whether she should be allowed to terminate her pregnancy. ""As we are inclined to think that a woman, who has already become a destitute having been sexually assaulted and suffering from a serious medical ailment, not to go through further suffering. The quintessential purpose of life, be it a man or a woman, is the dignity of life and all efforts are to be made to sustain it,"" the bench said"
29,5,2017,AIIMS to examine HIV positive Patna woman for abortion,http://timesofindia.indiatimes.com//city/patna/aiims-to-examine-hivve-patna-woman-for-abortion/articleshow/58502655.cms,"NEW DELHI: The Supreme Court on Wednesday directed a medical board of the All India Institute of Medical Science (AIIMS) to examine a 35-year-old HIV positive destitute woman, who was raped on the streets of Patna and is 26-week pregnant, for medical termination of her pregnancy. A bench, headed by Justice Dipak Misra said the woman, who has already become a destitute, was sexually assaulted and suffered from a serious medical ailment, should not be allowed to go through further sufferings. The medical board has to examine the woman latest by May 6 and place the report by Monday. “As we are inclined to think that a woman, who has already become a destitute being sexually assaulted and suffering from a serious medical ailment, not to go through further sufferings. The quintessential purpose of life, be it a man or a woman, is the dignity of life and all efforts are to be made to sustain it,” the bench, which also comprised Justices A M Khanwilkar and M M Shantanagoudar, said. It directed that a representative from NGO Koshish should accompany the woman, who is staying in a shelter home, ‘Shanti Kutir’ in Patna, and bring her to Delhi. It also directed the additional solicitor generals P S Narasimha and Tushar Mehta, appearing for the Centre, to arrange for her travel and that of the representative accompanying her. The court asked both the law officers to assist the court on the issue and also hold discussion with the doctors, saying, “We are concerned with saving a life of a destitute woman.” When the matter was taken up for hearing, the bench asked advocate Vrinda Grover, appearing for the woman, to ask her whether she was inclined to come to Delhi, to which she replied in the affirmative. The apex court said it would not go into the Patna high court order which had held that the medical board’s report has stated that it would be unsafe for the life of the petitioner and there was a compelling responsibility of the state to keep the child alive. The high court had said the woman’s pregnancy had crossed the legal embargo of 20 weeks under the Medical Termination of Pregnancy Act, 1971 and was unsafe to medically terminate her pregnancy. Grover said the high court had failed to appreciate that the woman was 35 years of age and completely fit to make her own reproductive choices without any interference. In her plea, the woman said she was a destitute and had come to know about her pregnancy for the first time around the 13th week and that, too, after she was rescued by Shanti Kutir, a women’s rehabilitation centre, and made to take a pregnancy test on January 26. The woman said she had expressed her desire to terminate her pregnancy on March 4 to a research officer of Koshish, a field action project of Tata Institute of Social Sciences, with whom she was in contact. However, it was only after she revealed to the superintendent of the shelter home that the pregnancy was the outcome of rape, she made attempts to have it terminated at the Patna Medical College and Hospital on March 14. According to the plea, the hospital refused to admit the woman owing to lack of identity proof. To terminate her pregnancy, she approached the high court which constituted a medical board to examine her. The board submitted its report on March 17 which said that termination would involve surgical process which may lead to health complications such as bleeding, anaesthesia hazard and sepsis. In her appeal before the apex court, the woman said her father and husband, who have deserted her, in their respective replies before the high court, had conveyed their consent for termination of pregnancy of the petitioner. PTI"
30,5,2017,‘Dominic made me promise that I would work for PLHIV as a lawyer’,http://timesofindia.indiatimes.com//city/goa/dominic-made-me-promise-that-i-would-work-for-plhiv-as-a-lawyer/articleshow/58541852.cms,"What prompted you to take up Dominic’s case? How tough was the fight at the time?Dominic D’souzas’ was the first case on HIV to come to the Indian courts. It was a very tough fight because the stigma surrounding HIV was all pervasive. Moreover, most people did not understand the nature of HIV. Practically, everybody assumed that one could get HIV by mere association with a person living with HIV (PLHIV). If I recall, the arguments took about three days, about two days on my part and nearly three quarters of a day on the part of the government. The judges had to be made to understand not only the legalities, but the nature of HIV as it was then understood.The case revolved around the Goa Public Health (Amendment) Act, 1985, which permitted the government to mandatorily, without consent, test a person suspected of HIV and on being so found, an individuals’ confidentiality would be breached in addition to possible isolation and incarceration. This is what I called the isolationist law. We actually lost the case because the Goa bench of the Bombay High Court upheld the amendment except for a partial ‘reading down’, in that the Court allowed the person who was being tested to show by other tests that the person was indeed not HIV positive. This had a very deleterious effect initially as we thought the isolationist law would take root in India. However, Dominic D’souza and I, and other friends and comrades were able to resist the replication of the isolationist law of the Goa model in other parts of the country, which was attempted by the central government. In that we were able to create a certain momentum which inured to the benefit of the PLHIV movement. In fact, Dominic D’souza became the first PLHIV activist not only in India, but in the region.How significant was the judgement at the time and what ripple effect did it create?When I met Dominic in his last days in Breach Candy hospital, Mumbai, he virtually, in his usual diplomatic way, extracted a promise from me that I shall work for PLHIV community as a lawyer. This ‘tryst with Dominic’ became an obsession with me from 1992-1997, which resulted in the very famous judgement of the Bombay High Court, Mx v. ZY. This landmark judgement, delivered by Justice Tipnis, for the first time provided for the recruitment of PLHIVs in the state sector. Justice Tipnis held that if the person was otherwise qualified (such as having a diploma, degree, etc), was functionally fit and he did not pose a significant risk of transmission to others in the environment, then HIV could not be the basis of any discrimination from him being recruited in the public sector.Did Dominic’s case in some way pave the way for the Supreme Court’s verdict to decriminalize Section 377?The success in the MX v. ZY in 1997 put Lawyers Collective’s HIV work on the map such that a lot of gay people started coming to our office. On looking at the situation of gay men the conclusion was inevitable that Sextion 377 of the IPC was a cause of a lot of gay men’s woes in terms of law. This persuaded us to mount a challenge to 377, which was ultimately done in the Delhi high court successfully in 2011, but unfortunately we faced defeat in the Supreme Court, in 2013. The curative petition is still pending in the Supreme Court.Has Dominic's case also played a big role in the passing of the Human Immunodeficiency Virus and Acquired Immune Deficiency Syndrome (Prevention and Control) Bill 2017?Indeed, Dominic D’souza’s case was the first of many, which laid the roadmap of the now HIV Act. The HIV Act contains what we argued in Dominic D’souza’s case in Goa, such as, no testing without informed consent (Section 5), no discrimination or isolation (Section 3) and no breach of confidentiality (Section 8).How far has India come when it comes to its treatment of persons living with HIV? And how much more is left to be done? India has come a long way in treating PLHIV. However, there is a long way to go. We have to remember that India is the pharmacy of the developing and, partly, of the developed world. From 2000 onwards HIV ART triple combination therapy was supplied by India generic companies around the world, though this therapy ART was available from 1996 onwards in the West. However, we were able to supply that in India from the government sector only in 2004, despite the fact that it was Indian generic companies who were supplying ART to the rest of the developing world. Earlier, one had to reach the level of CD4 count of 350 to be on first line ART, it was then changed to 500 and now, the moment you are tested you are to be treated with ART. India, has now taken a policy decision to test and treat as soon as the person is detected to be HIV positive, which was recently announced by Union minister of health J P Nadda. Though this has been announced, India is still far away from the goal, we don’t even comply with the CD4 500 regime till now. Moreover, the HIV Act, which has been recently passed in a cause for concern because under Section 14 of the HIV Act, a caveat is introduced by providing that treatment services would be provided ‘as far as possible’. It appears to many, including the PLHIV community, that ‘as far as possible’ is an escape route for the government to evade its obligations to the community. Though it’s a concern we still have to wait and watch whether it actually becomes a problem in the future."
31,5,2017,"New act addresses discrimination, assists persons living with HIV",http://timesofindia.indiatimes.com//city/goa/new-act-addresses-discrimination-assists-persons-living-with-hiv/articleshow/58555023.cms,"PANAJI: Medical treatment cannot be denied to persons living with HIV (PLHIV) under the HIV AIDS (Prevention and Control) Act 2017 which is expected to be brought into force by the Central government shortly.The new act seeks to protect the rights of PLHIV, ensuring there is no discrimination against them in healthcare services, education, employment, public facilities, holding public office, property rights and insurance.Under the act, hospitals including private will not be permitted to delay surgery or charge different rates for services for PLHIV. “This would amount to discrimination as it imposes a burden on a person based on HIV related grounds,” senior advocate and director of the lawyers collective Anand Grover said. He was delivering a public lecture on demystifying HIV &amp; AIDS (Prevention and Control) Bill 2017 at the International Centre, Goa organised by the Lawyers Collective and Positive People in anticipation of the latter’s 25th anniversary.In cases of discrimination in healthcare, a PLHIV can first complain to the establishment’s complaints authority to bring the problem to its notice and get it rectified, he says. If this doesn’t work, a PLHIV can approach an ombudsman appointed by the state government under this act to inquire into complaints of discrimination and provision of healthcare services where he/she is expected to pass orders within 24 hours of the receipt of the complaint in medical emergency cases. A state must appoint at least one ombudsman.There is also no reason why insurance premium should be double for PLHIV, Grover says, pointing out that the denial or unfair treatment in providing insurance also amounts to discrimination, provided this is supported by actuarial studies.The act also requires that no person be compelled to disclose his HIV status except with his informed consent and if required by a court order where establishments maintaining records of HIV positive persons must adopt data protection measures. Grover who fought for the rights of Dominic D’Souza, one of India’s first HIV activists and the first case that went to court more than two-and-a-half decades ago, says this new act originated in D’Souza’s fight. Positive People set up by D’Souza in Goa to work for people infected with HIV completes 25 years this month."
32,5,2017,Supreme Court rejects plea of HIV+ rape survivor to abort,http://timesofindia.indiatimes.com//india/supreme-court-rejects-plea-of-hiv-rape-survivor-to-abort/articleshow/58602950.cms,"NEW DELHI: The Supreme Court turned down on Tuesday a plea of a 35-year-old destitute HIV positive woman, facing complications in her 26-week pregnancy arising from a sexual assault, to abort as medical report prepared by AIIMS doctors said her life might be in danger if medical termination of foetus was done at such an advance stage.A bench of Justices Dipak Misra, A M Khanwilkar and M M Shantanagoudar, however, directed Bihar government to provide all medical facilities to her at Patna and also ordered the state to grant compensation of Rs 3 lakh to her under its scheme for rape survivors. It asked the Centre to make all arrangements to shift her to Indira Gandhi Institute of Medical Science at Patna where she would be treated.Noting that crucial time was wasted as the woman had to fight a legal battle to seek permission to abort the fetus, it decided to frame guidelines for government authorities and courts to take a quick decision on such pleas.The court rapped the state government for opposing her plea in the Patna HC which refused to allow her to abort and it was too late by the time she approached the apex court.The bench said there was a fault on the part of the state government and Patna Medical College and Hospital and it was because of them that she was denied her right to undergo abortion. It agreed to hear plea to direct the state to award her compensation for negligence on its part and the hospital which insisted her to get approval of her father. The court took a strong view against the state government for opposing her plea for abortion in HC.Read this story in Bengali "
33,5,2017,Shivajinagar home kids to be subjected to HIV tests,http://timesofindia.indiatimes.com//city/pune/shivajinagar-home-kids-to-be-subjected-to-hiv-tests/articleshow/58651316.cms,"PUNE: The Child Welfare Committee (CWC) has decided to conduct HIV test on all 77 children at the Shivajinagar Children’s Home following reports of repeated sexual harassment.While police investigation into the case of 8 boys sexually abusing 4 younger boys in 2015 started recently, a CWC inquiry early this month found that four more boys were being sexually abused by three elder boys. A FIR was filed on May 5.“There have been cases of sexual harassment in the home and there were reports in the local media that some children might have got infected with HIV. Hence, we have decided to check if any child is infected with HIV. There are 77 children at the home and the HIV tests will be carried out at the Sassoon General Hospital,” said Anita Wipat, chairperson, CWC.While the case was reported in 2015, the children were produced in front of Juvenile Justice Board this month. Asked what led to the delay, Wipat said, “Police officials investigating the case need to produce the children in front of the juvenile justice board. Superintendent of the house should also have followed it up with the police. There was lapse from both sides.”Wipat further said that a showcause notice has been issued to staff members working at Shivajinagar Children’s Home about the delay in the case of 2015 sexual abuse. “It was the duty of the staff members at the home to follow up on the case but they didn’t do it. We have issued a showcause notice regarding the same,” said Wipat.Rajendra Mokashi, senior police inspector at Shivajinagar Police Station, said, “The officer who was looking into the case in 2015 has been transferred. Our priority is to investigate the case first. Simultaneously, we will also investigate why there was a two year delay and who all are responsible.”Another police official said, “The problem is that either the children are not aware of what is going on or have got used to the abuse. There needs to be proper counselling of these children because what we are seeing is extremely alarming.”"
34,5,2017,Case that changed HIV treatment forever,http://timesofindia.indiatimes.com//city/mumbai/case-that-changed-hiv-treatment-forever/articleshow/58664399.cms,"MUMBAI/GOA: It was Valentine’s Day morning in February 1989, and Dominic D’Souza, a 29-year-old living in Parra, a rural parish of north Goa, had just finished breakfast with his mother and aunt when a policeman arrived and whisked him away.Without being told why, Dominic was hustled around the police station, a hospital and badgered with questions about his sexuality and sex life until he was jolted into realising he was a carrier of the HIV virus.It’s been 25 years since the country’s patient zero of the dreaded scourge, who was the first to bear the brunt of ostracism and whose case became the first HIV-related one to reach the Indian courts, succumbed to AIDS.From being handcuffed and left to rot in an abandoned tuberculosis sanatorium to challenging the Goa Public Health Amendment Act, which called for mandatory isolation of HIV-positive persons, Dominic’s legal, medical and emotional journey irrevocably changed not only his own life but became a rallying cry in the struggle for equal rights to treatment and care for those with HIV in the country.Still fit at the time of arrest, Dominic had all along maintained that he was an HIV carrier but not an AIDS patient even as he was being quarantined with rats. Finally, he legally fought his way out 64 days later. On release, he lost his job but chose not to play the victim. Instead, he became India’s first HIV-positive activist.Goa became a centre of AIDS activism with Dominic setting up Positive People, an NGO for the rights of the HIV-infected. Isabel de Santa-Rita Vaz, his friend who’d rallied around him and continued his mission with Positive People, recounts: “His agony was unbearable for us. Dominic knew it wouldn’t be possible to achieve total freedom from infection but wanted to start an organisation that could combat discrimination.”Although he won a partial victory at first when the state amended the Goa Public Health Act and court made detention optional, Dominic lost his life three years on, at 33. “Dominic lived with AIDS, but he lived not to be ashamed,” read his obituary in Goa’s newspapers in 1992, in keeping with his wishes. “He is survived by his twin brother who lives in Sweden, a sister in Mombasa and another brother in the US,” says Vaz.Today, there are an estimated 2.1 million HIV-positive persons in India. Even though diagnosis is no more a death sentence but a chronic illness for which medicines are easier to access, and one can live longer, regular lives, the challenges are many. The stigma it carries and its association with homosexuality, drug use and sex work still impedes the shift in people’s attitudes, says Vaz, adding that the other big challenge is “funding”.Yet, what happened 25 years ago changed the national conversation on the disease and laid the grounds for the HIV/AIDS Bill passed by Parliament + last month. “The dream of having an integrationist approach which requires testing with informed consent and preserving confidentiality and integration of the individual in society has been passed,” says Anand Grover, Dominic’s counsel, who’s been fighting for HIV patients in court since he first met Dominic. “We not only became good friends but worked to oppose the Centre from adopting the Goa Public Health Act model nationally. That was India’s first movement on HIV issues.”The HIV/AIDS Bill passed by Parliament was drafted by Grover’s Lawyers Collective. But Grover is apprehensive about the ‘test and treat’ policy of providing ART as soon as a person tests positive irrespective of his CD count or clinical stage that it introduced. “India is still far from the goal of complying with the 500 CD count regimen even now,” says Grover. Moreover, the caveat it introduced about treatment services being provided ‘as far as possible’ could be an escape route for government to evade its obligations. A lot remains to be done.”Grover’s resolve was predestined. In May 1992, shortly before his death, Dominic had “extracted” a promise from Grover. “A promise I did not realize would have a profound impact on me. It was May 22, 1992. I got a call about Dominic being seriously ill and in Breach Candy hospital in Mumbai. I rushed there. The otherwise handsome young man was skin and bones, but he was only interested in what I was doing for HIV issues. Whether by design or accident, it became a promise that I’d continue doing legal work for HIV rights.”The cases he handles now are primarily about access to medicines, discrimination and negligence of health care workers.With inputs by Lisa Monteiro"
35,5,2017,Case that changed HIV treatment forever,http://timesofindia.indiatimes.com//city/goa/case-that-changed-hiv-treatment-forever/articleshow/58664411.cms,"MUMBAI/GOA: It was Valentine’s Day morning in February 1989, and Dominic D’Souza, a 29-year-old living in Parra, a rural parish of north Goa, had just finished breakfast with his mother and aunt when a policeman arrived and whisked him away.Without being told why, Dominic was hustled around the police station, a hospital and badgered with questions about his sexuality and sex life until he was jolted into realising he was a carrier of the HIV virus.It’s been 25 years since the country’s patient zero of the dreaded scourge, who was the first to bear the brunt of ostracism and whose case became the first HIV-related one to reach the Indian courts, succumbed to AIDS.From being handcuffed and left to rot in an abandoned tuberculosis sanatorium to challenging the Goa Public Health Amendment Act, which called for mandatory isolation of HIV-positive persons, Dominic’s legal, medical and emotional journey irrevocably changed not only his own life but became a rallying cry in the struggle for equal rights to treatment and care for those with HIV in the country.Still fit at the time of arrest, Dominic had all along maintained that he was an HIV carrier but not an AIDS patient even as he was being quarantined with rats. Finally, he legally fought his way out 64 days later. On release, he lost his job but chose not to play the victim. Instead, he became India’s first HIV-positive activist.Goa became a centre of AIDS activism with Dominic setting up Positive People, an NGO for the rights of the HIV-infected. Isabel de Santa-Rita Vaz, his friend who’d rallied around him and continued his mission with Positive People, recounts: “His agony was unbearable for us. Dominic knew it wouldn’t be possible to achieve total freedom from infection but wanted to start an organisation that could combat discrimination.”Although he won a partial victory at first when the state amended the Goa Public Health Act and court made detention optional, Dominic lost his life three years on, at 33. “Dominic lived with AIDS, but he lived not to be ashamed,” read his obituary in Goa’s newspapers in 1992, in keeping with his wishes. “He is survived by his twin brother who lives in Sweden, a sister in Mombasa and another brother in the US,” says Vaz.Today, there are an estimated 2.1 million HIV-positive persons in India. Even though diagnosis is no more a death sentence but a chronic illness for which medicines are easier to access, and one can live longer, regular lives, the challenges are many. The stigma it carries and its association with homosexuality, drug use and sex work still impedes the shift in people’s attitudes, says Vaz, adding that the other big challenge is “funding”.Yet, what happened 25 years ago changed the national conversation on the disease and laid the grounds for the HIV/AIDS Bill passed by Parliament + last month. “The dream of having an integrationist approach which requires testing with informed consent and preserving confidentiality and integration of the individual in society has been passed,” says Anand Grover, Dominic’s counsel, who’s been fighting for HIV patients in court since he first met Dominic. “We not only became good friends but worked to oppose the Centre from adopting the Goa Public Health Act model nationally. That was India’s first movement on HIV issues.”The HIV/AIDS Bill passed by Parliament was drafted by Grover’s Lawyers Collective. But Grover is apprehensive about the ‘test and treat’ policy of providing ART as soon as a person tests positive irrespective of his CD count or clinical stage that it introduced. “India is still far from the goal of complying with the 500 CD count regimen even now,” says Grover. Moreover, the caveat it introduced about treatment services being provided ‘as far as possible’ could be an escape route for government to evade its obligations. A lot remains to be done.”Grover’s resolve was predestined. In May 1992, shortly before his death, Dominic had “extracted” a promise from Grover. “A promise I did not realize would have a profound impact on me. It was May 22, 1992. I got a call about Dominic being seriously ill and in Breach Candy hospital in Mumbai. I rushed there. The otherwise handsome young man was skin and bones, but he was only interested in what I was doing for HIV issues. Whether by design or accident, it became a promise that I’d continue doing legal work for HIV rights.”The cases he handles now are primarily about access to medicines, discrimination and negligence of health care workers.With inputs by Lisa Monteiro"
